data1,data2,data3,data4,data5,data6,data7,data8,data9,data10,data11,data12,data13,data14,data15,data16,data17,data18,data19,data20,data21,data22,data23,data24,data25,data26,data27,data28,data29,data30,data31,data32,data33,data34,data35,data36,data37,data38,data39,data40,data41,data42,data43,data44,data45,data46,data47,data48,data49,data50,data51,data52,data53,data54,data55,data56,data57,data58,data59,data60,data61,data62,data63,data64,data65,data66,data67,data68,data69,data70,data71,data72,data73,data74,data75,data76,data77,data78,data79,data80,data81,data82,data83,data84,data85,data86,data87,data88,data89,data90,data91,data92,data93,data94,data95,data96,data97,data98,data99,data100,data101,data102,data103,data104,data105,data106,data107,data108,data109,data110,data111,data112,data113,data114,data115,data116,data117,data118,data119,data120,label
67597.7,67831.3,67980.1,68150,68198.2,68168.9,67860.3,67606.6,67706,67765.9,67951.3,67819.9,68157.4,68641.7,68400.1,68558.9,68722.9,69354.9,69401.9,68677.5,68477.8,68438,68325.2,68371.8,68470.9,68438.2,68541.3,68534.7,68518.8,68433.9,68270.1,68187.2,68135.1,67950.8,68358.9,68370.3,68644.6,68083.4,67527.1,67226.7,67220.1,67372.3,67443.9,67705.9,67740,67585.1,67522.5,67555.8,67668.7,67579.7,67752.8,67742.7,67704.7,67721.9,67725.3,67656,67744.8,67747.8,67660.1,67697.7,67747.6,67750,67837.5,67708.9,67722.7,67809.3,67777.8,67777.7,67832,67788.7,67797.7,67792.8,67916,67780.7,67756.5,67816.1,67873,67750.4,67859.1,67730,67769.3,67561.8,67556.2,68260,67955.6,68175.6,68272.6,68138,68101.2,67880,67701.9,67740.1,67840,67815.2,67940.5,67776.3,67836.8,68498.2,68435,68399.7,68520.2,68719.9,69072.7,68921.8,69168.1,69028.2,68931,69111.9,69790.8,69820,68804.5,69658.3,69115.6,69299.7,69323.3,69253.5,69135.5,69121.9,69077.9,68837,69568.9
67951.3,67819.9,68157.4,68641.7,68400.1,68558.9,68722.9,69354.9,69401.9,68677.5,68477.8,68438,68325.2,68371.8,68470.9,68438.2,68541.3,68534.7,68518.8,68433.9,68270.1,68187.2,68135.1,67950.8,68358.9,68370.3,68644.6,68083.4,67527.1,67226.7,67220.1,67372.3,67443.9,67705.9,67740,67585.1,67522.5,67555.8,67668.7,67579.7,67752.8,67742.7,67704.7,67721.9,67725.3,67656,67744.8,67747.8,67660.1,67697.7,67747.6,67750,67837.5,67708.9,67722.7,67809.3,67777.8,67777.7,67832,67788.7,67797.7,67792.8,67916,67780.7,67756.5,67816.1,67873,67750.4,67859.1,67730,67769.3,67561.8,67556.2,68260,67955.6,68175.6,68272.6,68138,68101.2,67880,67701.9,67740.1,67840,67815.2,67940.5,67776.3,67836.8,68498.2,68435,68399.7,68520.2,68719.9,69072.7,68921.8,69168.1,69028.2,68931,69111.9,69790.8,69820,68804.5,69658.3,69115.6,69299.7,69323.3,69253.5,69135.5,69121.9,69077.9,68837,69041.5,69257.1,69181.2,69201,69117.4,69007.8,68950.8,69061.1,68893.3,68761.5,69452.1
68477.8,68438,68325.2,68371.8,68470.9,68438.2,68541.3,68534.7,68518.8,68433.9,68270.1,68187.2,68135.1,67950.8,68358.9,68370.3,68644.6,68083.4,67527.1,67226.7,67220.1,67372.3,67443.9,67705.9,67740,67585.1,67522.5,67555.8,67668.7,67579.7,67752.8,67742.7,67704.7,67721.9,67725.3,67656,67744.8,67747.8,67660.1,67697.7,67747.6,67750,67837.5,67708.9,67722.7,67809.3,67777.8,67777.7,67832,67788.7,67797.7,67792.8,67916,67780.7,67756.5,67816.1,67873,67750.4,67859.1,67730,67769.3,67561.8,67556.2,68260,67955.6,68175.6,68272.6,68138,68101.2,67880,67701.9,67740.1,67840,67815.2,67940.5,67776.3,67836.8,68498.2,68435,68399.7,68520.2,68719.9,69072.7,68921.8,69168.1,69028.2,68931,69111.9,69790.8,69820,68804.5,69658.3,69115.6,69299.7,69323.3,69253.5,69135.5,69121.9,69077.9,68837,69041.5,69257.1,69181.2,69201,69117.4,69007.8,68950.8,69061.1,68893.3,68761.5,68943.5,69004,68995.2,69564,69684.4,70485.9,70838,70590.1,70726,70448.1,69616.6
68270.1,68187.2,68135.1,67950.8,68358.9,68370.3,68644.6,68083.4,67527.1,67226.7,67220.1,67372.3,67443.9,67705.9,67740,67585.1,67522.5,67555.8,67668.7,67579.7,67752.8,67742.7,67704.7,67721.9,67725.3,67656,67744.8,67747.8,67660.1,67697.7,67747.6,67750,67837.5,67708.9,67722.7,67809.3,67777.8,67777.7,67832,67788.7,67797.7,67792.8,67916,67780.7,67756.5,67816.1,67873,67750.4,67859.1,67730,67769.3,67561.8,67556.2,68260,67955.6,68175.6,68272.6,68138,68101.2,67880,67701.9,67740.1,67840,67815.2,67940.5,67776.3,67836.8,68498.2,68435,68399.7,68520.2,68719.9,69072.7,68921.8,69168.1,69028.2,68931,69111.9,69790.8,69820,68804.5,69658.3,69115.6,69299.7,69323.3,69253.5,69135.5,69121.9,69077.9,68837,69041.5,69257.1,69181.2,69201,69117.4,69007.8,68950.8,69061.1,68893.3,68761.5,68943.5,69004,68995.2,69564,69684.4,70485.9,70838,70590.1,70726,70448.1,70418.1,70630.2,70589.7,70559.3,70817.8,71016.8,70889,70986.1,71212.5,71037.2,67674.9
67220.1,67372.3,67443.9,67705.9,67740,67585.1,67522.5,67555.8,67668.7,67579.7,67752.8,67742.7,67704.7,67721.9,67725.3,67656,67744.8,67747.8,67660.1,67697.7,67747.6,67750,67837.5,67708.9,67722.7,67809.3,67777.8,67777.7,67832,67788.7,67797.7,67792.8,67916,67780.7,67756.5,67816.1,67873,67750.4,67859.1,67730,67769.3,67561.8,67556.2,68260,67955.6,68175.6,68272.6,68138,68101.2,67880,67701.9,67740.1,67840,67815.2,67940.5,67776.3,67836.8,68498.2,68435,68399.7,68520.2,68719.9,69072.7,68921.8,69168.1,69028.2,68931,69111.9,69790.8,69820,68804.5,69658.3,69115.6,69299.7,69323.3,69253.5,69135.5,69121.9,69077.9,68837,69041.5,69257.1,69181.2,69201,69117.4,69007.8,68950.8,69061.1,68893.3,68761.5,68943.5,69004,68995.2,69564,69684.4,70485.9,70838,70590.1,70726,70448.1,70418.1,70630.2,70589.7,70559.3,70817.8,71016.8,70889,70986.1,71212.5,71037.2,71159.8,71250.1,70978,70952.2,70834,71005.4,70981.7,70767.8,70900.7,71617.4,66469.2
67752.8,67742.7,67704.7,67721.9,67725.3,67656,67744.8,67747.8,67660.1,67697.7,67747.6,67750,67837.5,67708.9,67722.7,67809.3,67777.8,67777.7,67832,67788.7,67797.7,67792.8,67916,67780.7,67756.5,67816.1,67873,67750.4,67859.1,67730,67769.3,67561.8,67556.2,68260,67955.6,68175.6,68272.6,68138,68101.2,67880,67701.9,67740.1,67840,67815.2,67940.5,67776.3,67836.8,68498.2,68435,68399.7,68520.2,68719.9,69072.7,68921.8,69168.1,69028.2,68931,69111.9,69790.8,69820,68804.5,69658.3,69115.6,69299.7,69323.3,69253.5,69135.5,69121.9,69077.9,68837,69041.5,69257.1,69181.2,69201,69117.4,69007.8,68950.8,69061.1,68893.3,68761.5,68943.5,69004,68995.2,69564,69684.4,70485.9,70838,70590.1,70726,70448.1,70418.1,70630.2,70589.7,70559.3,70817.8,71016.8,70889,70986.1,71212.5,71037.2,71159.8,71250.1,70978,70952.2,70834,71005.4,70981.7,70767.8,70900.7,71617.4,71354.5,71671.3,71123.3,71300.5,71215,71175.1,71169.4,71140.6,71039,71151.8,67377.7
67747.6,67750,67837.5,67708.9,67722.7,67809.3,67777.8,67777.7,67832,67788.7,67797.7,67792.8,67916,67780.7,67756.5,67816.1,67873,67750.4,67859.1,67730,67769.3,67561.8,67556.2,68260,67955.6,68175.6,68272.6,68138,68101.2,67880,67701.9,67740.1,67840,67815.2,67940.5,67776.3,67836.8,68498.2,68435,68399.7,68520.2,68719.9,69072.7,68921.8,69168.1,69028.2,68931,69111.9,69790.8,69820,68804.5,69658.3,69115.6,69299.7,69323.3,69253.5,69135.5,69121.9,69077.9,68837,69041.5,69257.1,69181.2,69201,69117.4,69007.8,68950.8,69061.1,68893.3,68761.5,68943.5,69004,68995.2,69564,69684.4,70485.9,70838,70590.1,70726,70448.1,70418.1,70630.2,70589.7,70559.3,70817.8,71016.8,70889,70986.1,71212.5,71037.2,71159.8,71250.1,70978,70952.2,70834,71005.4,70981.7,70767.8,70900.7,71617.4,71354.5,71671.3,71123.3,71300.5,71215,71175.1,71169.4,71140.6,71039,71151.8,71193.4,71078.7,71087,70946.9,70921.9,71065.5,70947.7,71018.9,71041.7,71221.2,69298
67797.7,67792.8,67916,67780.7,67756.5,67816.1,67873,67750.4,67859.1,67730,67769.3,67561.8,67556.2,68260,67955.6,68175.6,68272.6,68138,68101.2,67880,67701.9,67740.1,67840,67815.2,67940.5,67776.3,67836.8,68498.2,68435,68399.7,68520.2,68719.9,69072.7,68921.8,69168.1,69028.2,68931,69111.9,69790.8,69820,68804.5,69658.3,69115.6,69299.7,69323.3,69253.5,69135.5,69121.9,69077.9,68837,69041.5,69257.1,69181.2,69201,69117.4,69007.8,68950.8,69061.1,68893.3,68761.5,68943.5,69004,68995.2,69564,69684.4,70485.9,70838,70590.1,70726,70448.1,70418.1,70630.2,70589.7,70559.3,70817.8,71016.8,70889,70986.1,71212.5,71037.2,71159.8,71250.1,70978,70952.2,70834,71005.4,70981.7,70767.8,70900.7,71617.4,71354.5,71671.3,71123.3,71300.5,71215,71175.1,71169.4,71140.6,71039,71151.8,71193.4,71078.7,71087,70946.9,70921.9,71065.5,70947.7,71018.9,71041.7,71221.2,71239,71150.1,71500.7,71336,70971.1,71136.9,71111.9,70508,70770,70781.9,68324.7
67769.3,67561.8,67556.2,68260,67955.6,68175.6,68272.6,68138,68101.2,67880,67701.9,67740.1,67840,67815.2,67940.5,67776.3,67836.8,68498.2,68435,68399.7,68520.2,68719.9,69072.7,68921.8,69168.1,69028.2,68931,69111.9,69790.8,69820,68804.5,69658.3,69115.6,69299.7,69323.3,69253.5,69135.5,69121.9,69077.9,68837,69041.5,69257.1,69181.2,69201,69117.4,69007.8,68950.8,69061.1,68893.3,68761.5,68943.5,69004,68995.2,69564,69684.4,70485.9,70838,70590.1,70726,70448.1,70418.1,70630.2,70589.7,70559.3,70817.8,71016.8,70889,70986.1,71212.5,71037.2,71159.8,71250.1,70978,70952.2,70834,71005.4,70981.7,70767.8,70900.7,71617.4,71354.5,71671.3,71123.3,71300.5,71215,71175.1,71169.4,71140.6,71039,71151.8,71193.4,71078.7,71087,70946.9,70921.9,71065.5,70947.7,71018.9,71041.7,71221.2,71239,71150.1,71500.7,71336,70971.1,71136.9,71111.9,70508,70770,70781.9,70931.9,70835.8,70929.9,70875,70862.9,71021.3,71253.1,71341.8,71315,71152.8,67544.9
67701.9,67740.1,67840,67815.2,67940.5,67776.3,67836.8,68498.2,68435,68399.7,68520.2,68719.9,69072.7,68921.8,69168.1,69028.2,68931,69111.9,69790.8,69820,68804.5,69658.3,69115.6,69299.7,69323.3,69253.5,69135.5,69121.9,69077.9,68837,69041.5,69257.1,69181.2,69201,69117.4,69007.8,68950.8,69061.1,68893.3,68761.5,68943.5,69004,68995.2,69564,69684.4,70485.9,70838,70590.1,70726,70448.1,70418.1,70630.2,70589.7,70559.3,70817.8,71016.8,70889,70986.1,71212.5,71037.2,71159.8,71250.1,70978,70952.2,70834,71005.4,70981.7,70767.8,70900.7,71617.4,71354.5,71671.3,71123.3,71300.5,71215,71175.1,71169.4,71140.6,71039,71151.8,71193.4,71078.7,71087,70946.9,70921.9,71065.5,70947.7,71018.9,71041.7,71221.2,71239,71150.1,71500.7,71336,70971.1,71136.9,71111.9,70508,70770,70781.9,70931.9,70835.8,70929.9,70875,70862.9,71021.3,71253.1,71341.8,71315,71152.8,71158.5,71338.6,71411.6,71769.6,71264.5,71584.5,71461.4,71146.9,70910.3,69839.9,66838.5
68520.2,68719.9,69072.7,68921.8,69168.1,69028.2,68931,69111.9,69790.8,69820,68804.5,69658.3,69115.6,69299.7,69323.3,69253.5,69135.5,69121.9,69077.9,68837,69041.5,69257.1,69181.2,69201,69117.4,69007.8,68950.8,69061.1,68893.3,68761.5,68943.5,69004,68995.2,69564,69684.4,70485.9,70838,70590.1,70726,70448.1,70418.1,70630.2,70589.7,70559.3,70817.8,71016.8,70889,70986.1,71212.5,71037.2,71159.8,71250.1,70978,70952.2,70834,71005.4,70981.7,70767.8,70900.7,71617.4,71354.5,71671.3,71123.3,71300.5,71215,71175.1,71169.4,71140.6,71039,71151.8,71193.4,71078.7,71087,70946.9,70921.9,71065.5,70947.7,71018.9,71041.7,71221.2,71239,71150.1,71500.7,71336,70971.1,71136.9,71111.9,70508,70770,70781.9,70931.9,70835.8,70929.9,70875,70862.9,71021.3,71253.1,71341.8,71315,71152.8,71158.5,71338.6,71411.6,71769.6,71264.5,71584.5,71461.4,71146.9,70910.3,69839.9,69200.7,69316,69359.4,69300,69545,69389.9,69457.8,69514.6,69481.8,69480.8,66701.7
68804.5,69658.3,69115.6,69299.7,69323.3,69253.5,69135.5,69121.9,69077.9,68837,69041.5,69257.1,69181.2,69201,69117.4,69007.8,68950.8,69061.1,68893.3,68761.5,68943.5,69004,68995.2,69564,69684.4,70485.9,70838,70590.1,70726,70448.1,70418.1,70630.2,70589.7,70559.3,70817.8,71016.8,70889,70986.1,71212.5,71037.2,71159.8,71250.1,70978,70952.2,70834,71005.4,70981.7,70767.8,70900.7,71617.4,71354.5,71671.3,71123.3,71300.5,71215,71175.1,71169.4,71140.6,71039,71151.8,71193.4,71078.7,71087,70946.9,70921.9,71065.5,70947.7,71018.9,71041.7,71221.2,71239,71150.1,71500.7,71336,70971.1,71136.9,71111.9,70508,70770,70781.9,70931.9,70835.8,70929.9,70875,70862.9,71021.3,71253.1,71341.8,71315,71152.8,71158.5,71338.6,71411.6,71769.6,71264.5,71584.5,71461.4,71146.9,70910.3,69839.9,69200.7,69316,69359.4,69300,69545,69389.9,69457.8,69514.6,69481.8,69480.8,69355.6,69352.2,69373.5,69609,69468.2,69482.2,69497.1,69392.4,69385.5,69459.8,66948.9
69041.5,69257.1,69181.2,69201,69117.4,69007.8,68950.8,69061.1,68893.3,68761.5,68943.5,69004,68995.2,69564,69684.4,70485.9,70838,70590.1,70726,70448.1,70418.1,70630.2,70589.7,70559.3,70817.8,71016.8,70889,70986.1,71212.5,71037.2,71159.8,71250.1,70978,70952.2,70834,71005.4,70981.7,70767.8,70900.7,71617.4,71354.5,71671.3,71123.3,71300.5,71215,71175.1,71169.4,71140.6,71039,71151.8,71193.4,71078.7,71087,70946.9,70921.9,71065.5,70947.7,71018.9,71041.7,71221.2,71239,71150.1,71500.7,71336,70971.1,71136.9,71111.9,70508,70770,70781.9,70931.9,70835.8,70929.9,70875,70862.9,71021.3,71253.1,71341.8,71315,71152.8,71158.5,71338.6,71411.6,71769.6,71264.5,71584.5,71461.4,71146.9,70910.3,69839.9,69200.7,69316,69359.4,69300,69545,69389.9,69457.8,69514.6,69481.8,69480.8,69355.6,69352.2,69373.5,69609,69468.2,69482.2,69497.1,69392.4,69385.5,69459.8,69498.4,69452.7,69416,69478.8,69480,69482.2,69395,69414.1,69358,69326,66150
68943.5,69004,68995.2,69564,69684.4,70485.9,70838,70590.1,70726,70448.1,70418.1,70630.2,70589.7,70559.3,70817.8,71016.8,70889,70986.1,71212.5,71037.2,71159.8,71250.1,70978,70952.2,70834,71005.4,70981.7,70767.8,70900.7,71617.4,71354.5,71671.3,71123.3,71300.5,71215,71175.1,71169.4,71140.6,71039,71151.8,71193.4,71078.7,71087,70946.9,70921.9,71065.5,70947.7,71018.9,71041.7,71221.2,71239,71150.1,71500.7,71336,70971.1,71136.9,71111.9,70508,70770,70781.9,70931.9,70835.8,70929.9,70875,70862.9,71021.3,71253.1,71341.8,71315,71152.8,71158.5,71338.6,71411.6,71769.6,71264.5,71584.5,71461.4,71146.9,70910.3,69839.9,69200.7,69316,69359.4,69300,69545,69389.9,69457.8,69514.6,69481.8,69480.8,69355.6,69352.2,69373.5,69609,69468.2,69482.2,69497.1,69392.4,69385.5,69459.8,69498.4,69452.7,69416,69478.8,69480,69482.2,69395,69414.1,69358,69326,69294,69300,69204.3,69290,69334.9,69300,69406.1,69320.3,69374.9,69385.7,66263.4
70418.1,70630.2,70589.7,70559.3,70817.8,71016.8,70889,70986.1,71212.5,71037.2,71159.8,71250.1,70978,70952.2,70834,71005.4,70981.7,70767.8,70900.7,71617.4,71354.5,71671.3,71123.3,71300.5,71215,71175.1,71169.4,71140.6,71039,71151.8,71193.4,71078.7,71087,70946.9,70921.9,71065.5,70947.7,71018.9,71041.7,71221.2,71239,71150.1,71500.7,71336,70971.1,71136.9,71111.9,70508,70770,70781.9,70931.9,70835.8,70929.9,70875,70862.9,71021.3,71253.1,71341.8,71315,71152.8,71158.5,71338.6,71411.6,71769.6,71264.5,71584.5,71461.4,71146.9,70910.3,69839.9,69200.7,69316,69359.4,69300,69545,69389.9,69457.8,69514.6,69481.8,69480.8,69355.6,69352.2,69373.5,69609,69468.2,69482.2,69497.1,69392.4,69385.5,69459.8,69498.4,69452.7,69416,69478.8,69480,69482.2,69395,69414.1,69358,69326,69294,69300,69204.3,69290,69334.9,69300,69406.1,69320.3,69374.9,69385.7,69367.3,69385.2,69711.8,69471.4,69498.1,69515.3,69626.5,69665.2,69745.6,69704,66014
71159.8,71250.1,70978,70952.2,70834,71005.4,70981.7,70767.8,70900.7,71617.4,71354.5,71671.3,71123.3,71300.5,71215,71175.1,71169.4,71140.6,71039,71151.8,71193.4,71078.7,71087,70946.9,70921.9,71065.5,70947.7,71018.9,71041.7,71221.2,71239,71150.1,71500.7,71336,70971.1,71136.9,71111.9,70508,70770,70781.9,70931.9,70835.8,70929.9,70875,70862.9,71021.3,71253.1,71341.8,71315,71152.8,71158.5,71338.6,71411.6,71769.6,71264.5,71584.5,71461.4,71146.9,70910.3,69839.9,69200.7,69316,69359.4,69300,69545,69389.9,69457.8,69514.6,69481.8,69480.8,69355.6,69352.2,69373.5,69609,69468.2,69482.2,69497.1,69392.4,69385.5,69459.8,69498.4,69452.7,69416,69478.8,69480,69482.2,69395,69414.1,69358,69326,69294,69300,69204.3,69290,69334.9,69300,69406.1,69320.3,69374.9,69385.7,69367.3,69385.2,69711.8,69471.4,69498.1,69515.3,69626.5,69665.2,69745.6,69704,69689.1,69750.2,69640,69642.3,69568.9,69628.2,69718,69622,69680.7,69568.6,66270.9
71354.5,71671.3,71123.3,71300.5,71215,71175.1,71169.4,71140.6,71039,71151.8,71193.4,71078.7,71087,70946.9,70921.9,71065.5,70947.7,71018.9,71041.7,71221.2,71239,71150.1,71500.7,71336,70971.1,71136.9,71111.9,70508,70770,70781.9,70931.9,70835.8,70929.9,70875,70862.9,71021.3,71253.1,71341.8,71315,71152.8,71158.5,71338.6,71411.6,71769.6,71264.5,71584.5,71461.4,71146.9,70910.3,69839.9,69200.7,69316,69359.4,69300,69545,69389.9,69457.8,69514.6,69481.8,69480.8,69355.6,69352.2,69373.5,69609,69468.2,69482.2,69497.1,69392.4,69385.5,69459.8,69498.4,69452.7,69416,69478.8,69480,69482.2,69395,69414.1,69358,69326,69294,69300,69204.3,69290,69334.9,69300,69406.1,69320.3,69374.9,69385.7,69367.3,69385.2,69711.8,69471.4,69498.1,69515.3,69626.5,69665.2,69745.6,69704,69689.1,69750.2,69640,69642.3,69568.9,69628.2,69718,69622,69680.7,69568.6,69436.1,69302.4,69402.1,69455.4,69452.1,69489,69379.9,69421.4,69682.2,70044.9,66562.7
71193.4,71078.7,71087,70946.9,70921.9,71065.5,70947.7,71018.9,71041.7,71221.2,71239,71150.1,71500.7,71336,70971.1,71136.9,71111.9,70508,70770,70781.9,70931.9,70835.8,70929.9,70875,70862.9,71021.3,71253.1,71341.8,71315,71152.8,71158.5,71338.6,71411.6,71769.6,71264.5,71584.5,71461.4,71146.9,70910.3,69839.9,69200.7,69316,69359.4,69300,69545,69389.9,69457.8,69514.6,69481.8,69480.8,69355.6,69352.2,69373.5,69609,69468.2,69482.2,69497.1,69392.4,69385.5,69459.8,69498.4,69452.7,69416,69478.8,69480,69482.2,69395,69414.1,69358,69326,69294,69300,69204.3,69290,69334.9,69300,69406.1,69320.3,69374.9,69385.7,69367.3,69385.2,69711.8,69471.4,69498.1,69515.3,69626.5,69665.2,69745.6,69704,69689.1,69750.2,69640,69642.3,69568.9,69628.2,69718,69622,69680.7,69568.6,69436.1,69302.4,69402.1,69455.4,69452.1,69489,69379.9,69421.4,69682.2,70044.9,69970,70032.1,69860.4,69498.1,69616.6,69584,69492.1,69516,69399.4,68705.5,66306.9
71239,71150.1,71500.7,71336,70971.1,71136.9,71111.9,70508,70770,70781.9,70931.9,70835.8,70929.9,70875,70862.9,71021.3,71253.1,71341.8,71315,71152.8,71158.5,71338.6,71411.6,71769.6,71264.5,71584.5,71461.4,71146.9,70910.3,69839.9,69200.7,69316,69359.4,69300,69545,69389.9,69457.8,69514.6,69481.8,69480.8,69355.6,69352.2,69373.5,69609,69468.2,69482.2,69497.1,69392.4,69385.5,69459.8,69498.4,69452.7,69416,69478.8,69480,69482.2,69395,69414.1,69358,69326,69294,69300,69204.3,69290,69334.9,69300,69406.1,69320.3,69374.9,69385.7,69367.3,69385.2,69711.8,69471.4,69498.1,69515.3,69626.5,69665.2,69745.6,69704,69689.1,69750.2,69640,69642.3,69568.9,69628.2,69718,69622,69680.7,69568.6,69436.1,69302.4,69402.1,69455.4,69452.1,69489,69379.9,69421.4,69682.2,70044.9,69970,70032.1,69860.4,69498.1,69616.6,69584,69492.1,69516,69399.4,68705.5,68223.9,68444,68004.1,67891.7,67674.9,67539.4,67502.1,67069.9,66944,66882.1,65593.3
70931.9,70835.8,70929.9,70875,70862.9,71021.3,71253.1,71341.8,71315,71152.8,71158.5,71338.6,71411.6,71769.6,71264.5,71584.5,71461.4,71146.9,70910.3,69839.9,69200.7,69316,69359.4,69300,69545,69389.9,69457.8,69514.6,69481.8,69480.8,69355.6,69352.2,69373.5,69609,69468.2,69482.2,69497.1,69392.4,69385.5,69459.8,69498.4,69452.7,69416,69478.8,69480,69482.2,69395,69414.1,69358,69326,69294,69300,69204.3,69290,69334.9,69300,69406.1,69320.3,69374.9,69385.7,69367.3,69385.2,69711.8,69471.4,69498.1,69515.3,69626.5,69665.2,69745.6,69704,69689.1,69750.2,69640,69642.3,69568.9,69628.2,69718,69622,69680.7,69568.6,69436.1,69302.4,69402.1,69455.4,69452.1,69489,69379.9,69421.4,69682.2,70044.9,69970,70032.1,69860.4,69498.1,69616.6,69584,69492.1,69516,69399.4,68705.5,68223.9,68444,68004.1,67891.7,67674.9,67539.4,67502.1,67069.9,66944,66882.1,67009.7,66803.4,66821.1,66218.9,66469.2,66746.3,67102.2,67383.6,67258.3,67377.5,66631.6
71158.5,71338.6,71411.6,71769.6,71264.5,71584.5,71461.4,71146.9,70910.3,69839.9,69200.7,69316,69359.4,69300,69545,69389.9,69457.8,69514.6,69481.8,69480.8,69355.6,69352.2,69373.5,69609,69468.2,69482.2,69497.1,69392.4,69385.5,69459.8,69498.4,69452.7,69416,69478.8,69480,69482.2,69395,69414.1,69358,69326,69294,69300,69204.3,69290,69334.9,69300,69406.1,69320.3,69374.9,69385.7,69367.3,69385.2,69711.8,69471.4,69498.1,69515.3,69626.5,69665.2,69745.6,69704,69689.1,69750.2,69640,69642.3,69568.9,69628.2,69718,69622,69680.7,69568.6,69436.1,69302.4,69402.1,69455.4,69452.1,69489,69379.9,69421.4,69682.2,70044.9,69970,70032.1,69860.4,69498.1,69616.6,69584,69492.1,69516,69399.4,68705.5,68223.9,68444,68004.1,67891.7,67674.9,67539.4,67502.1,67069.9,66944,66882.1,67009.7,66803.4,66821.1,66218.9,66469.2,66746.3,67102.2,67383.6,67258.3,67377.5,67320.9,67276.3,67155.2,67138.6,67377.7,67386.5,67463.8,67200,67241.3,67410,65705.6
69200.7,69316,69359.4,69300,69545,69389.9,69457.8,69514.6,69481.8,69480.8,69355.6,69352.2,69373.5,69609,69468.2,69482.2,69497.1,69392.4,69385.5,69459.8,69498.4,69452.7,69416,69478.8,69480,69482.2,69395,69414.1,69358,69326,69294,69300,69204.3,69290,69334.9,69300,69406.1,69320.3,69374.9,69385.7,69367.3,69385.2,69711.8,69471.4,69498.1,69515.3,69626.5,69665.2,69745.6,69704,69689.1,69750.2,69640,69642.3,69568.9,69628.2,69718,69622,69680.7,69568.6,69436.1,69302.4,69402.1,69455.4,69452.1,69489,69379.9,69421.4,69682.2,70044.9,69970,70032.1,69860.4,69498.1,69616.6,69584,69492.1,69516,69399.4,68705.5,68223.9,68444,68004.1,67891.7,67674.9,67539.4,67502.1,67069.9,66944,66882.1,67009.7,66803.4,66821.1,66218.9,66469.2,66746.3,67102.2,67383.6,67258.3,67377.5,67320.9,67276.3,67155.2,67138.6,67377.7,67386.5,67463.8,67200,67241.3,67410,67361.8,67703.5,67961.9,67747.1,69298,69278.8,69938.1,69712.8,69590.1,69779.9,64655.1
69355.6,69352.2,69373.5,69609,69468.2,69482.2,69497.1,69392.4,69385.5,69459.8,69498.4,69452.7,69416,69478.8,69480,69482.2,69395,69414.1,69358,69326,69294,69300,69204.3,69290,69334.9,69300,69406.1,69320.3,69374.9,69385.7,69367.3,69385.2,69711.8,69471.4,69498.1,69515.3,69626.5,69665.2,69745.6,69704,69689.1,69750.2,69640,69642.3,69568.9,69628.2,69718,69622,69680.7,69568.6,69436.1,69302.4,69402.1,69455.4,69452.1,69489,69379.9,69421.4,69682.2,70044.9,69970,70032.1,69860.4,69498.1,69616.6,69584,69492.1,69516,69399.4,68705.5,68223.9,68444,68004.1,67891.7,67674.9,67539.4,67502.1,67069.9,66944,66882.1,67009.7,66803.4,66821.1,66218.9,66469.2,66746.3,67102.2,67383.6,67258.3,67377.5,67320.9,67276.3,67155.2,67138.6,67377.7,67386.5,67463.8,67200,67241.3,67410,67361.8,67703.5,67961.9,67747.1,69298,69278.8,69938.1,69712.8,69590.1,69779.9,68791.8,67522.2,68076.7,68504.1,68324.7,68240.9,68294.8,67955.2,67708,67442,65418.4
69498.4,69452.7,69416,69478.8,69480,69482.2,69395,69414.1,69358,69326,69294,69300,69204.3,69290,69334.9,69300,69406.1,69320.3,69374.9,69385.7,69367.3,69385.2,69711.8,69471.4,69498.1,69515.3,69626.5,69665.2,69745.6,69704,69689.1,69750.2,69640,69642.3,69568.9,69628.2,69718,69622,69680.7,69568.6,69436.1,69302.4,69402.1,69455.4,69452.1,69489,69379.9,69421.4,69682.2,70044.9,69970,70032.1,69860.4,69498.1,69616.6,69584,69492.1,69516,69399.4,68705.5,68223.9,68444,68004.1,67891.7,67674.9,67539.4,67502.1,67069.9,66944,66882.1,67009.7,66803.4,66821.1,66218.9,66469.2,66746.3,67102.2,67383.6,67258.3,67377.5,67320.9,67276.3,67155.2,67138.6,67377.7,67386.5,67463.8,67200,67241.3,67410,67361.8,67703.5,67961.9,67747.1,69298,69278.8,69938.1,69712.8,69590.1,69779.9,68791.8,67522.2,68076.7,68504.1,68324.7,68240.9,68294.8,67955.2,67708,67442,67297.2,67555.3,67490.3,67707.7,67544.9,67398.9,67782.2,67707,67729.1,67576.1,64911.2
